"fagency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color","route_id"
"LTFRB","","San Miguel - Ikot","Manuel Quezon University, R Hidalgo, Manila - Mayor Antonio J. Villegas Rd, Manilla","3","","","","LTFRB_PUJ1585"
"LTFRB","","Santol - Pina Ave. via Buenos Aires","Blak na Bato, Quezon City - Ramon Magsaysay Blvd / Altura Intersection, Manila","3","","","","LTFRB_PUJ1587"
"LTFRB","","SSS Village - Stop & Shop via Aurora Blvd.","Ramon Magsaysay Blvd / Altura Intersection, Manila - Horizon St, Marikina City, Manila","3","","","","LTFRB_PUJ1588"
"LTFRB","","SSS Village - Stop & Shop via Aurora Blvd.","Horizon St, Marikina City, Manila - Ramon Magsaysay Blvd / Altura Intersection, Manila","3","","","","LTFRB_PUJ1589"
"LTFRB","","T.M. Kalaw - Balara via Katipunan","Quezon Blvd, Manila - St Peter Chapels, Commonwealth Avenue, Quezon City","3","","","","LTFRB_PUJ1594"
"LTFRB","","T.M. Kalaw - Balara via Katipunan","St Peter Chapels, Commonwealth Avenue, Quezon City - Quezon Blvd, Manila","3","","","","LTFRB_PUJ1595"
"LTFRB","","Tandang Sora - Visayas Ave. via Q.C. Hall","Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila - Visayas Avenue Wet and Dry Market, Visayas Avenue Quezon City","3","","","","LTFRB_PUJ1602"
"LTFRB","","Tandang Sora - Visayas Ave. via Q.C. Hall","Visayas Avenue Wet and Dry Market, Visayas Avenue Quezon City - Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1603"
"LTFRB","","Camarin-Trinoma","Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City - Old Zabarte, Caloocan City","3","","","","LTFRB_PUJ1604"
"LTFRB","","Camarin-Trinoma","Old Zabarte, Caloocan City - Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City","3","","","","LTFRB_PUJ1605"
"LTFRB","","Proj 7 - Quiapo","Quezon Blvd, Manila - Dangay / Bansalangin Intersection, Quezon City","3","","","","LTFRB_PUJ1606"
"LTFRB","","Proj 7 - Quiapo","Dangay / Bansalangin Intersection, Quezon City - Quezon Blvd, Manila","3","","","","LTFRB_PUJ1607"
"LTFRB","","Proj 6 - Vito cruz via Quezon Avenue","Taft Ave, Lungsod ng Pasay - Emensto Rondon High School, Road 3, Quezon City","3","","","","LTFRB_PUJ1608"
"LTFRB","","Proj 6 - Vito cruz via Quezon Avenue","Emensto Rondon High School, Road 3, Quezon City - Taft Ave, Lungsod ng Pasay","3","","","","LTFRB_PUJ1609"
"LTFRB","","proj. 8 - Quiapo","Quezon Blvd, Manila - Jetti Petrol Station, Tanding Sora Avenue, Quezon City","3","","","","LTFRB_PUJ1610"
"LTFRB","","proj. 8 - Quiapo","Jetti Petrol Station, Tanding Sora Avenue, Quezon City - Quezon Blvd, Manila","3","","","","LTFRB_PUJ1611"
"LTFRB","","Malanday-Sta Cruz","McArthur Bridge , Manila - C.P. Enerton Fuel Station, MacArthur Highway, Valenzuela City, Philippines","3","","","","LTFRB_PUJ1614"
"LTFRB","","Malanday-Sta Cruz","C.P. Enerton Fuel Station, MacArthur Highway, Valenzuela City, Philippines - McArthur Bridge , Manila","3","","","","LTFRB_PUJ1615"
"LTFRB","","Munoz - Luzon","Congressional Avenue / Abra Intersection Quezon City - Congressional Avenue Extension, Quezon City","3","","","","LTFRB_PUJ1616"
"LTFRB","","Munoz - Luzon","Congressional Avenue Extension, Quezon City - Congressional Avenue / Abra Intersection Quezon City","3","","","","LTFRB_PUJ1617"
"LTFRB","","Ever - Bagong Silangan via Violago Homes","J.P Rizal / Gen. Villamor Intersection, Quezon City - Mary The Queen College, Commonwealth Avenue, Quezon City","3","","","","LTFRB_PUJ1620"
"LTFRB","","Ever - Bagong Silangan via Violago Homes","Mary The Queen College, Commonwealth Avenue, Quezon City - J.P Rizal / Gen. Villamor Intersection, Quezon City","3","","","","LTFRB_PUJ1621"
"LTFRB","","UP Highway - Sangandaan","Tandang Sora / Demetria Reynaldo Intersection, Quezon City - Chowking, Quirino Highway, Quezon City","3","","","","LTFRB_PUJ1622"
"LTFRB","","UP Highway - Sangandaan","Chowking, Quirino Highway, Quezon City - Tandang Sora / Demetria Reynaldo Intersection, Quezon City","3","","","","LTFRB_PUJ1623"
"LTFRB","","MRT - Quirino via C-5","Epifanio de los Santos Avenue, Quezon City - Quirino Highway / Mindanao Avenue Intersection, Quezon City","3","","","","LTFRB_PUJ1624"
"LTFRB","","MRT - Quirino via C-5","Quirino Highway / Mindanao Avenue Intersection, Quezon City - Epifanio de los Santos Avenue, Quezon City","3","","","","LTFRB_PUJ1625"
"LTFRB","","Del Monte - Kanloan via Mayon","Del Monte Avenue / A. Bonifacio Intersection, Quezon City - Apo / Quezon Avenue Intersection, Quezon City","3","","","","LTFRB_PUJ1628"
"LTFRB","","Del Monte - Kanloan via Mayon","Apo / Quezon Avenue Intersection, Quezon City - Del Monte Avenue / A. Bonifacio Intersection, Quezon City","3","","","","LTFRB_PUJ1629"
"LTFRB","","EDSA/Shaw Central - Morong","Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila - Quezon Ave, Teresa, Manila","3","","","","LTFRB_PUJ1636"
"LTFRB","","EDSA/Shaw Central - Morong","Quezon Ave, Teresa, Manila - Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila","3","","","","LTFRB_PUJ1637"
"LTFRB","","EDSA/Shaw Central - Morong via Antipolo, Theresa","Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila - Un- named road near J. Sumulong Rd, Teresa, Manila","3","","","","LTFRB_PUJ1638"
"LTFRB","","EDSA/Shaw Central - Morong via Antipolo, Theresa","Quezon Ave, Teresa, Manila - Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila","3","","","","LTFRB_PUJ1639"
"LTFRB","","EDSA/Shaw Central - Tanay via Antipolo","Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila - Quezon Ave, Teresa, Manila","3","","","","LTFRB_PUJ1640"
"LTFRB","","Tanay - Robinson Galleria via Antipolo San Miguel","Quezon Ave, Teresa, Manila - Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila","3","","","","LTFRB_PUJ1643"
"LTFRB","","Quiapo - San Miguel via Palanca","Arlegui, Manila - Arlegui, Manila","3","","","","LTFRB_PUJ1652"
"LTFRB","","Amparo - Novaliches via Sanana","WL Food Products, Genteral Luis, Caloocan City - St Mary Goretti School, Katmon, Calcoocan City","3","","","","LTFRB_PUJ1653"
"LTFRB","","Amparo - Novaliches via Sanana","St Mary Goretti School, Katmon, Calcoocan City - WL Food Products, Genteral Luis, Caloocan City","3","","","","LTFRB_PUJ1654"
"LTFRB","","Quiapo (Barbosa) - Santol via Sta. Mesa","Arlegui, Manila - Bayani, Quezon City","3","","","","LTFRB_PUJ1655"
"LTFRB","","Quiapo (Barbosa) - Santol via Sta. Mesa","Bayani, Quezon City - Arlegui, Manila","3","","","","LTFRB_PUJ1656"
"LTFRB","","T.M. Kalaw - West Ave. via Quiapo","West Avenue, Quezon City - T.M. Kalaw / Maria Y. Orosa St","3","","","","LTFRB_PUJ1659"
"LTFRB","","T.M. Kalaw - West Ave. via Quiapo","T.M. Kalaw / Maria Y. Orosa St - West Avenue, Quezon City","3","","","","LTFRB_PUJ1660"
"LTFRB","","UP - MRT","UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila - MRT-3 Quezon Avenue Station EDSA,Quezon City, Manila","3","","","","LTFRB_PUJ1661"
"LTFRB","","UP - MRT","MRT-3 Quezon Avenue Station EDSA,Quezon City, Manila - UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1662"
"LTFRB","","UP - IKOT","UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila - C.P. Garcia Av Quezon City, Manila","3","","","","LTFRB_PUJ1663"
"LTFRB","","UP - IKOT","C.P. Garcia Av Quezon City, Manila - UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1664"
"LTFRB","","SAN JOAQUIN MARKET-HYPERMART PASIG","Rizal Medical Centre, Pasig Blvd, Pasig City, Manila - JP Raceway, Pasig City, Manila","3","","","","LTFRB_PUJ1667"
"LTFRB","","SAN JOAQUIN MARKET-HYPERMART PASIG","JP Raceway, Pasig City, Manila - Rizal Medical Centre, Pasig Blvd, Pasig City, Manila","3","","","","LTFRB_PUJ1668"
"LTFRB","","PIER-MALANDAY","25th St / Antonio C. Delgado Intersection, Manila - Mercury Drug Store, MacArthur Highway, Malanday, Valenzuela City","3","","","","LTFRB_PUJ1671"
"LTFRB","","PIER-MALANDAY","Mercury Drug Store, MacArthur Highway, Malanday, Valenzuela City - 25th St / Antonio C. Delgado Intersection, Manila","3","","","","LTFRB_PUJ1672"
"LTFRB","","PIER SOUTH-PROJ 6","25th St / Antonio C. Delgado Intersection, Manila - Road 3, Quezon City","3","","","","LTFRB_PUJ1675"
"LTFRB","","PIER SOUTH-PROJ 6","Road 3, Quezon City - 25th St / Antonio C. Delgado Intersection, Manila","3","","","","LTFRB_PUJ1676"
"LTFRB","","PIER SOUTH-FAIRVIEW DAHLIA-PHILCOA","25th St / Antonio C. Delgado Intersection, Manila - Regalado / Dahlia Intersection, Quezon City","3","","","","LTFRB_PUJ1680"
"LTFRB","","PHILCOA - RECTO","P. Noval / España Blvd Intersection, Manila - University of The Phillippines - Ayala Land Technohub, Commonwealth Avenue, Quezon City","3","","","","LTFRB_PUJ1682"
"LTFRB","","PHILCOA - RECTO","University of The Phillippines - Ayala Land Technohub, Commonwealth Avenue, Quezon City - P. Noval / España Blvd Intersection, Manila","3","","","","LTFRB_PUJ1683"
"LTFRB","","PHILCOA - PIER SOUTH","25th St / Antonio C. Delgado Intersection, Manila - University of The Phillippines - Ayala Land Technohub, Commonwealth Avenue, Quezon City","3","","","","LTFRB_PUJ1684"
"LTFRB","","PHILCOA - PIER SOUTH","University of The Phillippines - Ayala Land Technohub, Commonwealth Avenue, Quezon City - 25th St / Antonio C. Delgado Intersection, Manila","3","","","","LTFRB_PUJ1685"
"LTFRB","","PASIG CITY-MARIKINA CITY","Shoe Ave / W Paz Intersection, Marikina City, Manila - Caruncho Ave / Market Ave Intersection, Pasig City, Manila","3","","","","LTFRB_PUJ1691"
"LTFRB","","NOVALICHES-SHELTERVILLE","Susano / Austria Intersection, Caloocan City - Olympic Ave, Caloocan City, Manila","3","","","","LTFRB_PUJ1694"
"LTFRB","","NOVALICHES-SHELTERVILLE","Olympic Ave, Caloocan City, Manila - Susano / Austria Intersection, Caloocan City","3","","","","LTFRB_PUJ1695"
"LTFRB","","NOVALICHES-BAGONG SILANG KANAN PH9","General Luis / Gold Intersection, Caloocan City - Un named Road near Langit Road, Caloocan City","3","","","","LTFRB_PUJ1696"
"LTFRB","","NOVALICHES-BAGONG SILANG KANAN PH9","Un named Road near Langit Road, Caloocan City - General Luis / Gold Intersection, Caloocan City","3","","","","LTFRB_PUJ1697"
"LTFRB","","NOVALICHES-BAGONG SILANG KALIWA PH5","General Luis / Gold Intersection, Caloocan City - Rhexan Academy, Langit Road, Caloocan City","3","","","","LTFRB_PUJ1698"
"LTFRB","","NOVALICHES-BAGONG SILANG KALIWA PH5","Rhexan Academy, Langit Road, Caloocan City - General Luis / Gold Intersection, Caloocan City","3","","","","LTFRB_PUJ1699"
"LTFRB","","NOVA-CAMARIN","Susano / General Luis Intersection, Caloocan City - San Vicente / Camarin Road Intersection, Caloocan City","3","","","","LTFRB_PUJ1700"
"LTFRB","","NOVA-CAMARIN","San Vicente / Camarin Road Intersection, Caloocan City - Topaz, Caloocan City","3","","","","LTFRB_PUJ1701"
"LTFRB","","MUNOZ-VITO CRUZvia MABINI","HP Village Square, Pablo Ocampo Sr., Manila - Roosevelt Avenue / Road B Intersection, Quezon City","3","","","","LTFRB_PUJ1706"
"LTFRB","","MUNOZ-VITO CRUZvia MABINI","Roosevelt Avenue / Road B Intersection, Quezon City - HP Village Square, Pablo Ocampo Sr., Manila","3","","","","LTFRB_PUJ1707"
"LTFRB","","MUNOZ-VISAYAS AVE","Congressional Avenue / Abra Intersection Quezon City - Visayas Avenue / Congressional Avenue Extension, Quezon City","3","","","","LTFRB_PUJ1708"
"LTFRB","","MUNOZ-VISAYAS AVE","Visayas Avenue / Congressional Avenue Extension, Quezon City - Congressional Avenue / Abra Intersection Quezon City","3","","","","LTFRB_PUJ1709"
"LTFRB","","MUNOZ-PROJ8","Epifanio de los Santos Avenue / Congressional Avenue Intersection, Quezon City - Jetti Petrol Station, Tanding Sora Avenue, Quezon City","3","","","","LTFRB_PUJ1710"
"LTFRB","","MUNOZ-PROJ8","Jetti Petrol Station, Tanding Sora Avenue, Quezon City - Epifanio de los Santos Avenue / Congressional Avenue Intersection, Quezon City","3","","","","LTFRB_PUJ1711"
"LTFRB","","MUNOZ-PANTRANCO","Hayundai, Quezon Avenue, Quezon City - Dangay, Quezon City","3","","","","LTFRB_PUJ1712"
"LTFRB","","MUNOZ-PANTRANCO","Dangay, Quezon City - Hayundai, Quezon Avenue, Quezon City","3","","","","LTFRB_PUJ1713"
"LTFRB","","MONUMENTO-PIER","Ever Gotesco Grand Central, Rizal Avenue, Caloocan City - 25th St / Antonio C. Delgado Intersection, Manila","3","","","","LTFRB_PUJ1715"
"LTFRB","","MONUMENTO-MUNOZ via BALINTAWAK","Epifanio de los Santos Avenue near Walter Mart Service Road, Quezon City - Areneta Square Mall, Samson Road, Caloocan City","3","","","","LTFRB_PUJ1716"
"LTFRB","","MONUMENTO-MUNOZ via BALINTAWAK","Areneta Square Mall, Samson Road, Caloocan City - Epifanio de los Santos Avenue near Walter Mart Service Road, Quezon City","3","","","","LTFRB_PUJ1717"
"LTFRB","","MCU-PASAY RTDA, MABINI","Epifanio de los Santos Avenue / F.B. Harrison St Intersection, Lungsod ng Pasay - Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City","3","","","","LTFRB_PUJ1720"
"LTFRB","","MCU-PASAY RTDA, MABINI","Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City - Epifanio de los Santos Avenue / F.B. Harrison St Intersection, Lungsod ng Pasay","3","","","","LTFRB_PUJ1721"
"LTFRB","","MCU-LIBERTAD","Senator Gil Puyat Ave, Lungsod ng Pasay, Manila - Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City","3","","","","LTFRB_PUJ1722"
"LTFRB","","MCU-LIBERTAD","Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City - Senator Gil Puyat Ave, Lungsod ng Pasay, Manila","3","","","","LTFRB_PUJ1723"
"LTFRB","","LAGRO-PHILCOA","Philippine Coconut Authority, Commonwealth Avenue, Quezon City - Quirino Highway / St James Intersection, Calcoocan City","3","","","","LTFRB_PUJ1730"
"LTFRB","","LAGRO-PHILCOA","Quirino Highway / St James Intersection, Calcoocan City - Philippine Coconut Authority, Commonwealth Avenue, Quezon City","3","","","","LTFRB_PUJ1731"
"LTFRB","","LAGRO-NOVALICHES","Dumulay  / Quirino Highway, Quezon City, Manila - Quirino Highway / St James Intersection, Calcoocan City","3","","","","LTFRB_PUJ1732"
"LTFRB","","LAGRO-CUBAO","13th Ave / P. Tuazon Blvd, Quezon City, Manila - Quirino Highway / St James Intersection, Calcoocan City","3","","","","LTFRB_PUJ1734"
"LTFRB","","LAGRO-CUBAO","Quirino Highway / St James Intersection, Calcoocan City - 13th Ave / P. Tuazon Blvd, Quezon City, Manila","3","","","","LTFRB_PUJ1735"
"LTFRB","","LAGRO-CITY HALL","Kalayaan Ave / Mayaman Intersection, Quezon City, Manila - SM Public Transport Terminal, Regalado Highway, Quezon City","3","","","","LTFRB_PUJ1736"
"LTFRB","","LAGRO-CITY HALL","SM Public Transport Terminal, Regalado Highway, Quezon City - Kalayaan Ave / Mayaman Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1737"
"LTFRB","","LAGRO-ANONAS","Anonas / Tampoy Intersection, Quezon City, Manila - Quirino Highway / St James Intersection, Calcoocan City","3","","","","LTFRB_PUJ1738"
"LTFRB","","LAGRO-ANONAS","Quirino Highway / St James Intersection, Calcoocan City - Anonas / Tampoy Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1739"
"LTFRB","","KATIPUNAN - UP GATE","Katipunan Ave, Quezon City, Manila - Katipunan Ave, Quezon City, Manila","3","","","","LTFRB_PUJ1740"
"LTFRB","","KATIPUNAN - UP GATE","Katipunan Ave, Quezon City, Manila - Katipunan Ave, Quezon City, Manila","3","","","","LTFRB_PUJ1741"
"LTFRB","","KATIPUNAN - UP CAMPUS","Katipunan Ave, Quezon City, Manila - UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1742"
"LTFRB","","KATIPUNAN - UP CAMPUS","UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila - Katipunan Ave, Quezon City, Manila","3","","","","LTFRB_PUJ1743"
"LTFRB","","KATIPUNAN - QUIRINO HIGHWAY","Katipunan Ave, Quezon City, Manila - Chowking, Quirino Highway, Quezon City","3","","","","LTFRB_PUJ1744"
"LTFRB","","KATIPUNAN - QUIRINO HIGHWAY","Chowking, Quirino Highway, Quezon City - Katipunan Ave, Quezon City, Manila","3","","","","LTFRB_PUJ1745"
"LTFRB","","GATE 5 - GREENHILLS SHOPPING CENTER","N. Western St / Service Rd, San Juan, Manila - Connecticut St / Colombia St, San Juan, Manila","3","","","","LTFRB_PUJ1752"
"LTFRB","","GATE 5 - GREENHILLS SHOPPING CENTER","Connecticut St / Colombia St, San Juan, Manila - N. Western St / Service Rd, San Juan, Manila","3","","","","LTFRB_PUJ1753"
"LTFRB","","FRISCO-VITO CRUZvia MABINI","HP Village Square, Pablo Ocampo Sr., Manila - 7/11 Del Monte Avenue, Quezon City","3","","","","LTFRB_PUJ1754"
"LTFRB","","FRISCO-VITO CRUZvia MABINI","7/11 Del Monte Avenue, Quezon City - HP Village Square, Pablo Ocampo Sr., Manila","3","","","","LTFRB_PUJ1755"
"LTFRB","","FRISCO-REMEDIOS","Remedios / Antonio Vasquez Intersection, Manila - 7/11 Del Monte Avenue, Quezon City","3","","","","LTFRB_PUJ1756"
"LTFRB","","FRISCO-REMEDIOS","7/11 Del Monte Avenue, Quezon City - Remedios / Antonio Vasquez Intersection, Manila","3","","","","LTFRB_PUJ1757"
"LTFRB","","CUBAO-TM KALAW","T.M. Kalaw, Manila - General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1758"
"LTFRB","","CUBAO-TM KALAW","General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila - T.M. Kalaw, Manila","3","","","","LTFRB_PUJ1759"
"LTFRB","","CUBAO-STOPnSHOP","Internet Cafe, Old Sta. Mesa, Manila - Aurora Blvd / General Aguinaldo Ave Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1760"
"LTFRB","","CUBAO-STOPnSHOP","Aurora Blvd / General Aguinaldo Ave Intersection, Quezon City, Manila - Internet Cafe, Old Sta. Mesa, Manila","3","","","","LTFRB_PUJ1761"
"LTFRB","","CUBAO-STA.LUCIA","Ortigas Ave, Pagis City, Manila - General Romulo Ave ,Quezon City, Manila","3","","","","LTFRB_PUJ1762"
"LTFRB","","CUBAO-STA.LUCIA","General Romulo Ave ,Quezon City, Manila - Ortigas Ave, Pagis City, Manila","3","","","","LTFRB_PUJ1763"
"LTFRB","","CUBAO-ROSARIO","Ortigas Ave, Pasig City, Manila - General Romulo Ave ,Quezon City, Manila","3","","","","LTFRB_PUJ1764"
"LTFRB","","CUBAO-ROSARIO","General Romulo Ave ,Quezon City, Manila - Ortigas Ave, Pasig City, Manila","3","","","","LTFRB_PUJ1765"
"LTFRB","","CUBAO-ROCES","Aurora Blvd / Epifanio de los Santos Avenue Intersection, Quezon City, Manila - Don Alejandro Roces Ave / S AA Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1766"
"LTFRB","","CUBAO-ROCES","Don Alejandro Roces Ave / S AA Intersection, Quezon City, Manila - Aurora Blvd / Epifanio de los Santos Avenue Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1767"
"LTFRB","","CUBAO-PROJ 4","13th Ave / P. Tuazon Blvd, Quezon City, Manila - Asian College of Science and Technology, Aurora Blvd, Quezon City, Manila","3","","","","LTFRB_PUJ1768"
"LTFRB","","CUBAO-PROJ 4","Asian College of Science and Technology, Aurora Blvd, Quezon City, Manila - 13th Ave / P. Tuazon Blvd, Quezon City, Manila","3","","","","LTFRB_PUJ1769"
"LTFRB","","CUBAO-PROJ2-3","General Romulo Ave ,Quezon City, Manila - Don Quintin Paredes High School, Anonas, Quezon City, Manila","3","","","","LTFRB_PUJ1770"
"LTFRB","","CUBAO-PROJ2-3","Don Quintin Paredes High School, Anonas, Quezon City, Manila - General Romulo Ave ,Quezon City, Manila","3","","","","LTFRB_PUJ1771"
"LTFRB","","CUBAO-LIBIS","FVR Rd, Quezon City, Manila - General Romulo Ave ,Quezon City, Manila","3","","","","LTFRB_PUJ1772"
"LTFRB","","CUBAO-LIBIS","General Romulo Ave ,Quezon City, Manila - FVR Rd, Quezon City, Manila","3","","","","LTFRB_PUJ1773"
"LTFRB","","CUBAO-B.BAYAN","Eulogio Rodriguez Jr. Ave, Quezon City, Manila - General Romulo Ave ,Quezon City, Manila","3","","","","LTFRB_PUJ1775"
"LTFRB","","CUBAO-ARAYAT-FAIRVIEW","P. A. Bernardo, Quezon City, Manila - Regalado / Dahlia Intersection, Quezon City","3","","","","LTFRB_PUJ1776"
"LTFRB","","CUBAO-ARAYAT-FAIRVIEW","Regalado / Dahlia Intersection, Quezon City - P. A. Bernardo, Quezon City, Manila","3","","","","LTFRB_PUJ1777"
"LTFRB","","SHAW BLVD - ORTIGAS","Mayflower, Mandaluyong City, Manila - ADB Ave / Garnet Rd Intersection, Pasig City, Manila","3","","","","LTFRB_PUJ1778"
"LTFRB","","SHAW BLVD - ORTIGAS","ADB Ave / Garnet Rd Intersection, Pasig City, Manila - Mayflower, Mandaluyong City, Manila","3","","","","LTFRB_PUJ1779"
"LTFRB","","SHAW BLVD - GUADALUPE","Kalayaan Ave / Gen. Jacinto St Intersection, Taguig City, Manila - Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila","3","","","","LTFRB_PUJ1780"
"LTFRB","","SHAW BLVD - GUADALUPE","Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila - Kalayaan Ave / Gen. Jacinto St Intersection, Taguig City, Manila","3","","","","LTFRB_PUJ1781"
"LTFRB","","NOVALICHES - RIZAL AVE. via BANAL","Dimasalang / Aurora Boulevard Intersection, Quezon City - Our Lady Mercy Church, Quirino Highway, Caloocan City","3","","","","LTFRB_PUJ1788"
"LTFRB","","NOVALICHES - RIZAL AVE. via BANAL","Our Lady Mercy Church, Quirino Highway, Caloocan City - Dimasalang / Aurora Boulevard Intersection, Quezon City","3","","","","LTFRB_PUJ1789"
"LTFRB","","MONUMNTO-LIBERTADvTAFTAVENUE","P. Villanueva, Lungsod ng Pasay - Monumento, Rizal Avenue, Caloocan City","3","","","","LTFRB_PUJ1790"
"LTFRB","","MONUMNTO-LIBERTADvTAFTAVENUE","Monumento, Rizal Avenue, Caloocan City - P. Villanueva, Lungsod ng Pasay","3","","","","LTFRB_PUJ1791"
"LTFRB","","MONUMENTO-TAFTAVE.,PASA ROTUNDA","F.B. Harrison Street, Lungsod ng Pasay, Manila - Areneta Square Mall, Samson Road, Caloocan City","3","","","","LTFRB_PUJ1792"
"LTFRB","","MONUMENTO-TAFTAVE.,PASA ROTUNDA","Areneta Square Mall, Samson Road, Caloocan City - F.B. Harrison Street, Lungsod ng Pasay, Manila","3","","","","LTFRB_PUJ1793"
"LTFRB","","MCU LIBERTADvi MABINIF HARRISON","Antonio Arnaiz Ave / F.B. Harrison St Intersection - Epifanio de los Santos Avenue / 5th Street Intersection , Caloocan City","3","","","","LTFRB_PUJ1794"
"LTFRB","","MCU LIBERTADvi MABINIF HARRISON","Epifanio de los Santos Avenue / 5th Street Intersection , Caloocan City - Antonio Arnaiz Ave / F.B. Harrison St Intersection","3","","","","LTFRB_PUJ1795"
"LTFRB","","LAGRO - RIZAL AVE via A. BONIFACIO","Cavitie / Leonor Rivera Intersection, Quezon City - Susano / General Luis Intersection, Caloocan City","3","","","","LTFRB_PUJ1804"
"LTFRB","","LAGRO - RIZAL AVE via A. BONIFACIO","Quirino Highway, Quezon City - Cavitie / Leonor Rivera Intersection, Quezon City","3","","","","LTFRB_PUJ1805"
"LTFRB","","GREENFIELDS - SANGANGDAAN","Quirino Highway / Rodriguez Drive Intersection, Quezon City - Bestlink Institute of Information Technology, 121.041724","3","","","","LTFRB_PUJ1806"
"LTFRB","","GREENFIELDS - SANGANGDAAN","Dumulay  / Quirino Highway, Quezon City, Manila - Quirino Highway / Rodriguez Drive Intersection, Quezon City","3","","","","LTFRB_PUJ1807"
"LTFRB","","CUBAO ARAYAT - QMC","Elliptical Rd / Commonwealth Avenue Intersection, Quezon City - P. A. Bernardo, Quezon City, Manila","3","","","","LTFRB_PUJ1809"
"LTFRB","","CUBAO - SAN JUAN","P. A. Bernardo, Quezon City, Manila - F. Blumentritt / N.Domingo Intersection, Manila","3","","","","LTFRB_PUJ1811"
"LTFRB","","BINANGONAN-CAINTAviaTAYTAY-ANGONO","J.P. Rizal Ave / Baltazar Intersection, Binangonan, Manila - Bonifacio Ave, Cainta, Manila","3","","","","LTFRB_PUJ1812"
"LTFRB","","BINANGONAN-CAINTAviaTAYTAY-ANGONO","Bonifacio Ave, Cainta, Manila - J.P. Rizal Ave / Baltazar Intersection, Binangonan, Manila","3","","","","LTFRB_PUJ1813"
"LTFRB","","BINANGONAN - STA. LUCIA-TROPICAL","M.H. Del Pilar / Osmena Intersection, Binangonan, Manila - Metro East, un-named road near Felix Road, Cainta, Manila","3","","","","LTFRB_PUJ1814"
"LTFRB","","BINANGONAN - STA. LUCIA-TROPICAL","Metro East, un-named road near Felix Road, Cainta, Manila - M.H. Del Pilar / Osmena Intersection, Binangonan, Manila","3","","","","LTFRB_PUJ1815"
"LTFRB","","BALINTAWAK - GREENFIELDS","Andreas Bonifacio, Quezon City - Bestlink Institute of Information Technology, 121.041724","3","","","","LTFRB_PUJ1817"
"LTFRB","","BALINTAWAK - GREENFIELDS","Bestlink Institute of Information Technology, 121.041724 - Andreas Bonifacio, Quezon City","3","","","","LTFRB_PUJ1818"
"LTFRB","","SHAW BLVD CENTRAL - TAYTAY","Mayflower, Mandaluyong City, Manila - Rosario Ocampo Elementary School, Rosario Ocampo Elementary School","3","","","","LTFRB_PUJ1819"
"LTFRB","","SHAW BLVD CENTRAL - TAYTAY","Rosario Ocampo Elementary School, Rosario Ocampo Elementary School - Mayflower, Mandaluyong City, Manila","3","","","","LTFRB_PUJ1820"
"LTFRB","","CUBAO - V.LUNA","P. A. Bernardo, Quezon City, Manila - V. Luna Hospital, V. Luna Ave, Quezon City, Manila","3","","","","LTFRB_PUJ1821"
"LTFRB","","CUBAO - V.LUNA","V. Luna Hospital, V. Luna Ave, Quezon City, Manila - P. A. Bernardo, Quezon City, Manila","3","","","","LTFRB_PUJ1822"
"LTFRB","","NOVALICHES - RIZAL AVE. via BANAL","Dimasalang / Aurora Boulevard Intersection, Quezon City - Our Lady Mercy Church, Quirino Highway, Caloocan City","3","","","","LTFRB_PUJ1823"
